Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,Status_code,Probability
1,17,1,9238,1,1,125.0,1,4,3,1,1,119.8,0,0,0,1,0,0,18,0,0,6,9,5,11.571428571428571,0,0,6,8,6,12.142857142857142,0,16.2,0.3,-0.92,Graduate,0,0.0
4,43,4,9991,0,12,133.1,1,37,37,9,9,153.0,0,0,0,0,0,0,40,0,0,5,10,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,1,0.0
1,1,2,9500,1,1,139.0,1,38,37,9,7,125.0,1,0,0,1,0,1,19,0,0,7,7,6,12.9,0,0,7,7,6,12.9,0,7.6,2.6,0.32,Graduate,0,0.0
1,7,1,9085,1,3,120.0,1,37,37,7,7,120.0,0,0,0,1,0,0,32,0,4,10,20,4,11.5,2,3,9,13,3,11.666666666666666,2,15.5,2.8,-4.06,Dropout,1,0.0
1,17,3,9070,1,1,120.0,1,3,1,4,4,116.9,1,0,0,1,0,0,19,0,0,6,6,6,13.5,0,0,6,7,6,13.428571428571429,0,8.9,1.4,3.51,Graduate,0,0.0
2,39,1,9147,1,1,130.0,1,37,37,9,9,117.9,0,0,0,1,0,0,35,0,0,1,1,0,0.0,1,0,5,0,0,0.0,0,10.8,1.4,1.74,Dropout,1,0.0
1,17,1,9853,1,1,150.0,1,19,19,3,4,135.0,0,0,0,1,0,0,29,0,2,8,10,7,11.142857142857142,0,2,8,11,8,11.375,0,12.7,3.7,-1.7,Graduate,0,0.0
1,1,6,9500,1,1,143.0,1,38,19,7,9,129.5,1,0,0,1,0,1,18,0,0,8,8,7,13.79857142857143,0,0,8,8,7,13.79857142857143,0,10.8,1.4,1.74,Graduate,0,0.0
2,39,1,8014,0,19,100.0,1,38,19,0,10,111.3,0,0,1,0,0,0,25,0,0,6,7,6,13.333333333333334,0,0,6,6,6,13.5,0,7.6,2.6,0.32,Graduate,0,0.0
4,39,1,8014,0,19,133.1,1,37,37,9,9,95.0,0,0,1,0,0,0,50,0,0,6,11,0,0.0,0,0,5,6,0,0.0,0,8.9,1.4,3.51,Dropout,1,0.0
2,1,1,9147,1,1,133.1,1,34,34,0,0,131.8,0,0,0,1,0,0,24,0,14,15,17,14,11.357142857142858,0,13,14,15,13,12.846153846153848,0,7.6,2.6,0.32,Dropout,1,0.0
1,1,5,9119,1,1,132.0,1,38,19,5,3,119.1,0,0,0,1,0,0,18,0,0,5,11,0,0.0,0,0,5,8,0,0.0,0,9.4,-0.8,-3.12,Dropout,1,0.0
1,17,1,9085,1,1,131.0,1,38,38,191,174,125.4,1,0,0,1,0,0,20,0,0,6,13,6,15.692307692307692,0,0,6,13,5,14.428571428571429,0,15.5,2.8,-4.06,Graduate,0,0.0
1,16,1,9003,1,1,147.0,1,1,37,4,9,140.7,1,0,1,1,0,1,20,0,13,18,19,18,15.052631578947368,0,11,13,13,13,14.538461538461538,0,15.5,2.8,-4.06,Graduate,0,0.0
1,43,1,9991,0,1,141.0,1,37,37,9,9,131.9,0,0,0,1,0,0,21,0,6,10,20,6,11.5,0,5,10,17,5,12.4,0,9.4,-0.8,-3.12,Dropout,1,0.0
1,1,1,9254,1,1,135.0,1,38,37,9,7,139.2,0,0,0,1,1,1,19,0,0,6,6,6,13.0,0,0,6,6,6,13.166666666666666,0,12.4,0.5,1.79,Graduate,0,0.0
1,1,1,9500,1,1,133.0,1,37,37,9,7,121.8,0,0,0,1,1,1,18,0,0,8,8,8,12.93875,0,0,8,8,8,12.93875,0,9.4,-0.8,-3.12,Graduate,0,0.0
1,17,1,171,1,1,142.0,1,37,37,9,9,132.9,0,0,0,1,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Graduate,0,0.0
1,44,1,9003,1,39,130.0,1,37,37,9,10,130.0,0,0,0,1,1,0,25,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,Dropout,1,0.0
2,39,1,9500,1,1,133.1,1,37,37,9,9,130.1,0,0,0,0,1,0,37,0,0,7,10,5,13.0,0,0,7,9,5,12.88,0,11.1,0.6,2.02,Dropout,1,0.0
1,39,1,9500,1,1,133.1,1,37,37,7,7,124.5,0,0,0,0,1,0,38,0,0,7,11,5,12.18,0,0,7,11,4,11.8125,0,11.1,0.6,2.02,Dropout,1,0.0
2,39,1,9670,1,1,130.0,1,19,38,9,9,162.3,0,0,0,1,1,0,36,0,0,6,13,3,11.333333333333334,0,0,6,12,5,11.4,0,13.9,-0.3,0.79,Dropout,1,0.0
1,1,2,9500,1,1,149.0,1,19,1,9,9,137.8,1,0,0,1,1,0,18,0,0,8,8,7,13.0,0,0,8,8,7,13.0,0,12.7,3.7,-1.7,Graduate,0,0.0
1,1,1,9670,1,1,130.0,1,1,1,0,0,119.5,0,0,0,0,1,0,19,0,0,5,5,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,1,0.0
1,39,1,9130,1,1,150.0,1,1,1,4,10,110.0,0,0,1,1,1,0,24,0,0,5,13,2,12.5,2,0,5,8,3,12.333333333333334,0,9.4,-0.8,-3.12,Dropout,1,0.0
1,1,1,9238,1,1,106.0,1,1,1,3,3,105.0,0,0,0,1,1,0,20,0,0,6,9,5,11.0,0,0,6,9,5,12.166666666666666,0,11.1,0.6,2.02,Graduate,0,0.0
1,1,1,171,1,1,162.0,1,37,37,9,9,142.8,1,0,0,1,1,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Dropout,1,0.0
2,43,3,9991,0,1,120.0,1,37,37,9,9,128.2,1,0,0,1,1,0,32,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,1,0.0
2,39,1,9991,0,19,133.1,1,38,38,7,8,120.0,0,0,0,1,1,0,39,0,0,5,9,0,0.0,0,0,5,5,1,10.0,0,12.7,3.7,-1.7,Dropout,1,0.0
1,7,1,9119,1,3,130.0,1,37,37,9,9,130.0,0,0,0,0,1,0,33,0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,1,0.0
1,17,2,9670,1,1,128.0,1,37,38,5,8,121.7,0,0,0,1,1,1,20,0,0,5,5,5,12.4,0,0,5,5,4,10.75,0,9.4,-0.8,-3.12,Graduate,0,0.0
1,1,1,9003,1,1,124.0,1,38,19,9,7,116.0,0,0,0,1,1,0,19,0,0,6,8,6,15.5,0,0,6,10,6,14.1,0,16.2,0.3,-0.92,Graduate,0,0.0
2,39,1,9991,0,1,133.1,1,37,37,5,8,133.2,0,0,0,0,1,0,43,0,0,5,13,2,11.5,0,0,5,12,3,10.8,0,13.9,-0.3,0.79,Dropout,1,0.0
2,43,1,9991,0,1,114.0,1,37,37,7,8,116.7,0,0,0,1,1,0,49,0,0,5,7,4,13.333333333333334,0,0,5,9,4,11.6,1,16.2,0.3,-0.92,Dropout,1,0.0
1,1,2,9773,1,1,140.0,1,38,38,5,7,126.4,1,0,0,1,1,1,18,0,0,6,8,6,12.666666666666666,0,0,6,6,6,13.5,0,12.7,3.7,-1.7,Graduate,0,0.0
1,1,1,9147,1,1,122.0,1,1,19,9,9,120.3,1,0,0,1,1,1,19,0,0,5,8,5,12.6,0,0,5,9,5,13.6,0,8.9,1.4,3.51,Dropout,1,0.0
1,39,1,9070,1,1,140.0,1,37,37,9,10,118.0,0,0,1,1,1,1,45,0,0,6,6,6,13.5,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,Dropout,1,0.0
1,15,1,9670,1,1,160.0,1,37,12,9,9,149.5,1,0,0,0,1,0,19,0,0,6,6,6,13.0,0,0,6,8,6,13.0,0,13.9,-0.3,0.79,Graduate,0,0.0
1,44,1,9003,1,39,130.0,1,1,3,9,6,130.0,0,0,0,1,1,1,21,0,0,6,15,6,11.714285714285714,0,0,6,8,4,11.75,0,13.9,-0.3,0.79,Graduate,0,0.0
1,1,1,9670,1,1,141.0,1,1,1,5,9,126.3,0,0,0,1,1,1,18,0,0,6,8,6,12.166666666666666,0,0,6,7,5,13.0,0,13.9,-0.3,0.79,Graduate,0,0.0
1,17,3,9147,1,1,127.0,1,37,37,5,7,116.2,0,0,0,1,1,0,18,0,0,5,10,0,0.0,1,0,5,13,0,0.0,0,9.4,-0.8,-3.12,Dropout,1,0.0
1,17,1,9254,1,1,126.0,1,37,37,5,1,126.0,0,0,0,0,1,0,29,0,0,6,12,0,0.0,0,0,6,6,0,0.0,6,9.4,-0.8,-3.12,Dropout,1,0.0
1,1,1,9670,1,1,131.0,1,1,1,4,9,122.3,0,0,0,1,1,0,19,0,0,5,6,5,11.5,0,0,5,5,5,11.6,0,9.4,-0.8,-3.12,Graduate,0,0.0
1,44,1,9070,1,39,130.0,1,1,1,9,9,131.8,0,0,0,1,1,1,22,0,2,7,7,7,12.285714285714286,0,5,9,10,8,12.375,0,12.4,0.5,1.79,Graduate,0,0.0
1,17,6,9500,1,1,140.0,1,1,1,4,3,130.7,1,0,0,1,1,1,18,0,0,7,7,7,12.718571428571428,0,0,8,11,8,12.805555555555555,0,11.1,0.6,2.02,Dropout,1,0.0
1,1,1,171,1,1,140.0,1,19,19,1,1,129.5,1,0,0,1,1,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Dropout,1,0.0
4,39,1,9670,1,19,133.1,1,37,37,9,7,130.0,0,0,1,1,1,1,29,0,0,6,16,1,14.0,0,0,6,7,0,0.0,0,11.1,0.6,2.02,Dropout,1,0.0
1,39,1,9670,1,1,120.0,1,11,11,90,4,114.0,1,0,0,1,1,0,29,0,0,5,10,3,11.666666666666666,0,0,5,8,4,11.25,0,7.6,2.6,0.32,Dropout,1,0.0
1,17,1,171,1,1,123.0,1,3,12,2,9,116.4,1,0,1,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Dropout,1,0.0
1,1,1,9119,1,1,136.0,1,38,38,9,9,121.7,1,0,0,1,1,0,18,0,0,5,10,0,0.0,0,0,5,11,1,12.0,3,7.6,2.6,0.32,Dropout,1,0.0
2,42,1,9254,1,1,136.0,1,2,2,134,112,130.0,1,0,0,1,1,0,22,0,2,6,13,4,11.5,0,2,6,12,2,12.5,0,7.6,2.6,0.32,Dropout,1,0.0
1,43,1,9991,0,1,120.0,1,37,37,9,9,120.0,1,0,1,1,1,0,34,0,6,10,10,7,11.714285714285714,0,4,10,10,6,11.5,0,10.8,1.4,1.74,Dropout,1,0.0
1,43,1,9991,0,4,160.0,1,3,3,2,1,125.0,0,0,0,1,1,0,26,0,0,5,7,5,12.6,0,0,5,7,5,13.714285714285714,0,13.9,-0.3,0.79,Graduate,0,0.0
1,17,1,171,1,1,125.0,1,37,37,7,9,134.1,1,0,0,1,1,0,24,0,12,17,19,13,11.642857142857142,0,12,17,25,12,11.25,0,11.1,0.6,2.02,Dropout,1,0.0
1,1,1,9670,1,1,146.0,1,1,1,9,8,149.5,1,0,0,1,1,1,17,0,0,6,8,6,14.875,0,0,6,8,6,13.428571428571429,0,11.1,0.6,2.02,Graduate,0,0.0
1,44,1,9003,1,39,140.0,1,19,38,6,7,140.0,1,0,0,1,1,0,19,0,0,6,8,6,12.714285714285714,0,0,6,9,6,13.5,0,12.4,0.5,1.79,Graduate,0,0.0
2,39,1,9003,1,1,111.0,1,1,3,4,2,162.4,0,0,1,0,1,0,49,0,4,12,16,5,11.6,0,2,7,7,5,11.2,0,8.9,1.4,3.51,Dropout,1,0.0
1,43,1,9500,1,1,120.0,1,2,4,4,5,136.6,0,0,0,1,1,0,23,0,0,7,14,5,11.94,0,0,7,14,6,12.2,0,13.9,-0.3,0.79,Dropout,1,0.0
1,18,3,9119,1,1,111.0,1,1,19,9,8,111.0,1,0,0,1,1,0,18,0,0,5,10,4,11.6,0,0,5,9,3,14.2,0,12.4,0.5,1.79,Dropout,1,0.0
1,1,3,9670,1,1,106.0,1,3,1,2,3,105.7,1,0,0,1,1,0,19,0,0,6,6,6,13.333333333333334,0,0,6,9,5,13.8,0,8.9,1.4,3.51,Graduate,0,0.0
1,1,1,9147,1,1,151.0,1,1,38,4,7,137.0,1,0,0,1,1,0,18,0,0,5,5,5,13.4,0,0,5,5,5,15.0,0,8.9,1.4,3.51,Graduate,0,0.0
2,39,1,9254,1,19,133.1,1,34,34,0,0,120.0,0,0,1,0,1,0,45,0,0,6,12,0,0.0,0,0,6,12,0,0.0,0,9.4,-0.8,-3.12,Dropout,1,0.0
1,39,1,9991,0,1,120.0,1,34,34,0,0,120.5,1,0,0,1,1,0,30,0,0,5,5,2,11.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,1,0.0
1,51,1,9991,0,39,120.0,1,1,4,4,10,118.1,0,0,0,1,1,0,28,0,13,15,17,13,12.0,0,9,13,13,9,11.333333333333334,0,8.9,1.4,3.51,Dropout,1,0.0
1,39,1,9991,0,1,110.0,1,37,37,9,9,139.0,0,0,0,1,1,0,40,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout,1,0.0
1,39,2,9147,1,19,133.1,1,38,19,4,10,116.3,0,0,0,0,1,0,32,0,0,5,5,0,0.0,0,0,5,9,0,0.0,0,10.8,1.4,1.74,Dropout,1,0.0
1,17,5,9254,1,1,118.0,1,19,37,5,5,120.5,1,0,0,1,1,0,19,0,0,6,12,4,12.5,0,0,6,12,4,10.25,0,7.6,2.6,0.32,Dropout,1,0.0
1,1,1,9070,1,1,139.0,1,1,19,3,9,134.9,1,0,0,1,1,0,20,0,0,6,7,6,13.666666666666666,0,0,6,7,6,12.166666666666666,1,16.2,0.3,-0.92,Graduate,0,0.0
1,17,1,9119,1,1,130.0,1,1,3,4,2,123.0,0,0,0,1,1,0,18,0,0,5,10,1,10.0,0,0,5,7,0,0.0,0,9.4,-0.8,-3.12,Dropout,1,0.0
1,17,1,9670,1,1,132.0,1,38,37,9,9,122.9,0,0,0,0,1,0,20,0,0,6,6,6,11.5,0,0,6,9,2,13.0,0,10.8,1.4,1.74,Dropout,1,0.0
1,17,3,9500,1,1,156.0,1,19,37,4,9,132.3,1,0,0,1,1,1,18,0,0,7,7,6,13.266666666666666,0,0,7,7,6,13.266666666666666,0,7.6,2.6,0.32,Graduate,0,0.0
1,17,4,9500,1,1,143.0,1,19,38,9,6,131.5,1,0,0,1,1,1,18,0,0,7,8,7,12.5125,0,0,8,8,8,14.1875,0,13.9,-0.3,0.79,Graduate,0,0.0
2,43,1,9130,1,9,133.1,1,34,34,0,0,128.2,0,0,0,1,1,0,28,0,0,5,9,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,1,0.0
1,39,1,9670,1,1,140.0,1,37,37,9,9,148.0,1,0,0,0,1,0,31,0,0,6,14,0,0.0,0,0,6,6,0,0.0,0,12.7,3.7,-1.7,Dropout,1,0.0
1,1,1,9500,1,1,127.0,1,2,19,3,9,121.5,0,0,0,1,1,0,23,0,0,7,7,6,13.483333333333334,0,0,7,7,6,13.483333333333334,0,7.6,2.6,0.32,Graduate,0,0.0
1,39,1,9238,1,19,133.1,1,37,37,9,9,139.0,0,0,1,0,1,0,33,0,0,6,8,0,0.0,0,0,5,6,0,0.0,0,16.2,0.3,-0.92,Dropout,1,0.0
1,43,1,9147,1,1,120.0,1,37,37,5,3,113.4,0,0,0,1,1,0,22,0,0,5,9,3,13.0,0,0,5,9,3,11.666666666666666,0,12.7,3.7,-1.7,Dropout,1,0.0
1,44,1,9119,1,39,150.0,1,19,37,9,9,150.0,1,0,1,1,1,0,20,0,0,5,6,5,16.5,0,0,5,7,5,17.714285714285715,0,12.4,0.5,1.79,Dropout,1,0.0
1,44,1,9085,1,39,150.0,1,38,38,4,1,150.0,1,0,0,1,1,0,20,0,1,6,11,6,13.8,0,1,6,7,6,13.142857142857142,0,16.2,0.3,-0.92,Graduate,0,0.0
1,39,1,9003,1,1,130.0,1,1,1,9,4,140.0,0,0,0,0,1,0,25,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,Dropout,1,0.0
1,1,1,9670,1,1,141.0,1,2,1,2,4,140.7,1,0,0,1,1,0,20,0,0,5,5,5,12.6,0,0,5,6,4,14.5,1,7.6,2.6,0.32,Graduate,0,0.0
1,17,5,9773,1,1,146.0,1,1,37,5,5,146.7,1,0,0,1,1,0,19,0,0,6,7,6,13.833333333333334,0,0,6,8,6,13.625,0,7.6,2.6,0.32,Graduate,0,0.0
1,39,1,9130,1,19,133.1,1,34,34,99,99,96.0,0,0,0,1,1,0,31,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,1,0.0
1,44,1,9119,1,39,160.0,1,3,38,2,3,160.0,0,0,1,0,1,0,24,0,2,6,6,2,16.0,0,2,7,7,2,16.0,0,8.9,1.4,3.51,Dropout,1,0.0
1,44,1,9119,1,39,130.0,1,19,3,3,4,130.0,0,0,1,0,1,0,23,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,Dropout,1,0.0
2,39,1,9991,0,1,160.0,1,1,3,1,2,130.0,0,0,0,0,1,1,26,0,0,5,12,3,10.666666666666666,0,0,5,11,3,10.666666666666666,0,9.4,-0.8,-3.12,Dropout,1,0.0
2,43,1,9070,1,2,140.0,1,37,37,6,6,140.0,1,0,0,1,1,0,38,0,14,18,18,18,14.5,0,13,18,18,18,14.5,0,16.2,0.3,-0.92,Graduate,0,0.0
1,1,6,9119,1,1,126.0,1,19,19,7,3,116.6,1,0,0,1,1,1,20,0,0,5,6,5,14.0,0,0,5,7,5,13.8,0,8.9,1.4,3.51,Graduate,0,0.0
1,17,5,9119,1,1,118.0,1,1,19,9,9,120.5,1,0,0,1,1,0,20,0,0,5,10,3,13.333333333333334,0,0,5,11,5,13.571428571428571,0,12.4,0.5,1.79,Graduate,0,0.0
1,39,1,9085,1,19,133.1,1,3,1,2,5,103.0,0,0,0,1,1,0,25,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout,1,0.0
1,17,2,9070,1,1,121.0,1,1,19,144,144,111.9,1,0,0,1,1,0,19,0,0,6,9,5,12.0,0,0,6,10,4,11.2,0,8.9,1.4,3.51,Graduate,0,0.0
1,17,1,9119,1,1,148.0,1,1,38,4,5,148.7,0,0,0,1,1,0,18,0,0,5,6,5,16.2,0,0,5,8,5,16.0,0,8.9,1.4,3.51,Graduate,0,0.0
1,43,1,9991,0,12,133.1,1,12,12,9,9,120.0,0,0,0,1,1,0,28,0,7,13,13,7,10.285714285714286,0,5,11,13,5,10.6,0,10.8,1.4,1.74,Dropout,1,0.0
1,1,1,9254,1,1,132.0,1,1,38,9,9,120.1,1,0,0,1,1,1,20,0,0,6,7,6,13.571428571428571,0,0,6,8,6,13.166666666666666,0,8.9,1.4,3.51,Graduate,0,0.0
1,1,1,9130,1,1,140.0,1,4,3,3,3,127.8,0,0,0,1,1,0,18,0,0,6,7,6,14.285714285714286,0,0,6,9,6,14.857142857142858,0,11.1,0.6,2.02,Graduate,0,0.0
1,17,3,9147,1,1,112.0,1,1,1,3,3,106.4,1,0,0,1,1,0,19,0,0,5,7,5,10.2,0,0,5,6,4,10.5,0,12.4,0.5,1.79,Graduate,0,0.0
1,42,1,9500,1,1,100.0,1,19,19,9,9,100.0,0,0,1,1,1,0,24,0,0,8,16,2,10.25,1,0,8,16,2,10.25,1,12.7,3.7,-1.7,Dropout,1,0.0
1,17,4,9085,1,1,126.0,1,1,3,5,5,123.9,1,0,0,1,1,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout,1,0.0
1,1,1,9670,1,1,150.0,1,3,37,4,7,139.5,0,0,0,1,1,1,20,0,0,6,7,6,14.833333333333334,0,0,6,6,6,14.833333333333334,0,12.7,3.7,-1.7,Graduate,0,0.0
1,44,1,9003,1,39,150.0,1,19,1,9,8,150.0,1,0,0,1,1,0,21,0,0,6,12,5,13.625,0,0,6,6,5,12.6,0,13.9,-0.3,0.79,Graduate,0,0.0
2,1,1,9556,1,1,144.0,1,19,19,193,144,139.8,0,0,1,1,1,0,24,0,0,7,7,7,12.271428571428572,0,0,8,10,7,13.657142857142857,0,10.8,1.4,1.74,Graduate,0,0.0
1,39,1,9991,0,1,133.1,1,38,37,9,9,154.4,0,0,0,1,1,0,27,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,10.8,1.4,1.74,Dropout,1,0.0
1,39,1,8014,0,1,133.1,1,3,19,4,7,119.0,0,0,0,1,1,0,39,0,3,9,10,9,13.22222222222222,0,2,7,8,7,13.142857142857142,0,8.9,1.4,3.51,Graduate,0,0.0
1,39,1,33,1,1,133.1,1,19,37,9,9,96.1,0,0,0,1,1,0,25,0,0,7,13,2,15.0,0,0,7,12,2,11.5,0,12.4,0.5,1.79,Dropout,1,0.0
1,7,1,171,1,3,130.0,1,1,2,9,2,130.0,0,0,0,0,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,1,0.0
1,43,1,9070,1,1,133.0,1,1,2,9,2,128.8,0,0,0,1,1,0,19,0,6,12,12,12,13.166666666666666,0,6,12,12,12,13.0,0,10.8,1.4,1.74,Graduate,0,0.0
1,18,1,9773,1,1,124.0,1,38,37,9,8,126.8,0,0,0,1,1,1,21,0,0,6,8,5,13.833333333333334,0,0,6,6,4,14.0,0,13.9,-0.3,0.79,Graduate,0,0.0
1,7,1,9991,0,40,130.0,1,1,3,4,2,130.0,0,0,0,1,1,0,27,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,Dropout,1,0.0
1,7,1,9670,1,3,110.0,1,27,37,3,3,110.0,1,0,0,1,1,0,27,0,7,12,12,9,12.333333333333334,0,6,11,11,6,13.166666666666666,0,9.4,-0.8,-3.12,Dropout,1,0.0
1,1,3,9773,1,1,127.0,1,19,38,8,3,133.7,1,0,1,1,1,0,18,0,0,6,6,6,13.0,0,0,6,7,5,11.8,0,12.7,3.7,-1.7,Dropout,1,0.0
1,44,1,9003,1,39,140.0,1,19,38,9,10,140.0,0,0,0,1,1,0,19,0,0,6,15,3,13.25,0,0,6,9,1,12.0,0,13.9,-0.3,0.79,Dropout,1,0.0
1,16,2,9238,1,1,133.0,1,19,38,4,5,133.7,1,0,0,1,0,0,18,0,0,6,6,6,13.5,0,0,6,6,6,12.166666666666666,0,10.8,1.4,1.74,Graduate,0,0.0
1,16,4,9773,1,1,109.0,1,37,37,9,3,137.0,1,0,0,1,0,1,18,0,0,6,7,6,12.666666666666666,0,0,6,8,5,12.8,0,10.8,1.4,1.74,Graduate,0,0.0
1,43,1,9147,1,1,133.1,1,4,19,2,1,128.2,0,0,0,1,0,0,23,0,7,11,18,11,15.090909090909092,1,2,6,7,6,14.5,0,9.4,-0.8,-3.12,Dropout,1,0.0
1,18,4,171,1,1,133.0,1,1,4,9,5,129.2,1,0,1,0,1,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,1,0.0
1,17,3,9773,1,1,134.0,1,2,1,3,3,129.5,1,0,0,1,1,0,18,0,0,6,7,6,13.166666666666666,0,0,6,7,6,12.666666666666666,0,16.2,0.3,-0.92,Graduate,0,0.0
1,1,4,9773,1,1,125.0,1,19,19,9,7,129.6,1,0,0,1,1,0,18,0,0,6,6,6,12.833333333333334,0,0,6,8,6,12.833333333333334,0,12.4,0.5,1.79,Graduate,0,0.0
1,17,2,9773,1,1,132.0,1,19,1,9,9,141.8,1,0,0,1,1,0,20,0,0,6,6,6,11.833333333333334,0,0,6,6,6,12.166666666666666,0,12.7,3.7,-1.7,Graduate,0,0.0
1,1,3,9773,1,1,135.0,1,3,1,2,4,129.8,1,0,0,1,1,0,20,0,0,6,6,5,12.8,0,0,6,11,3,12.75,0,15.5,2.8,-4.06,Graduate,0,0.0
1,44,1,9070,1,39,100.0,1,1,1,4,4,106.0,0,0,0,1,1,0,21,0,2,7,7,5,11.8,0,5,9,9,5,11.0,0,12.4,0.5,1.79,Dropout,1,0.0
1,17,1,9119,1,1,125.0,1,19,1,5,4,121.5,1,0,0,1,1,0,20,0,0,5,7,5,15.8,0,0,5,7,5,14.571428571428571,0,11.1,0.6,2.02,Dropout,1,0.0
1,17,1,9670,1,1,117.0,1,1,1,4,4,117.7,1,0,0,1,1,0,20,0,0,6,9,6,14.666666666666666,0,0,6,7,6,13.857142857142858,0,8.9,1.4,3.51,Graduate,0,0.0
1,44,1,9085,1,39,140.0,1,19,37,5,7,140.0,1,0,0,1,1,0,19,0,2,6,10,4,12.5,0,1,6,16,2,12.0,0,12.4,0.5,1.79,Dropout,1,0.0
1,1,1,9119,1,1,132.0,1,1,12,3,3,133.1,1,0,0,1,1,0,19,0,0,5,7,3,12.0,0,0,6,10,2,10.5,0,11.1,0.6,2.02,Dropout,1,0.0
1,17,1,9670,1,1,132.0,1,19,1,5,4,119.1,0,0,1,1,1,0,18,0,0,6,6,3,12.666666666666666,0,0,6,11,4,11.142857142857142,0,10.8,1.4,1.74,Dropout,1,0.0
1,1,1,9238,1,1,133.0,1,19,38,9,7,131.3,1,0,1,1,0,0,18,0,0,6,7,5,13.6,0,0,6,7,5,11.8,0,8.9,1.4,3.51,Dropout,1,0.0
1,17,5,9773,1,1,143.0,1,1,1,7,7,136.7,1,0,0,1,0,0,18,0,0,6,6,6,12.5,0,0,6,6,6,13.833333333333334,0,8.9,1.4,3.51,Graduate,0,0.0
1,17,1,9238,1,1,143.0,1,19,37,9,9,126.2,1,0,0,1,0,1,21,0,0,6,7,6,13.333333333333334,0,0,6,7,6,13.5,0,12.4,0.5,1.79,Graduate,0,0.0
1,15,1,9085,1,1,133.1,41,37,37,9,9,109.6,0,0,0,1,0,0,18,1,0,6,13,4,12.25,0,0,6,15,5,11.0,0,11.1,0.6,2.02,Dropout,1,0.0
1,1,1,9500,1,1,141.0,1,1,19,3,3,131.9,1,0,0,1,0,1,18,0,0,7,7,7,15.101428571428572,0,0,8,8,8,16.09375,0,11.1,0.6,2.02,Graduate,0,0.0
1,1,2,9238,1,1,140.0,1,19,37,9,9,140.7,1,0,0,1,0,1,18,0,0,6,6,6,13.166666666666666,0,0,6,6,6,16.0,0,10.8,1.4,1.74,Graduate,0,0.0
1,18,6,8014,0,1,134.0,1,3,19,2,4,120.7,1,0,0,1,0,0,23,0,0,6,8,4,11.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,Dropout,1,0.0
1,1,2,9147,1,1,118.0,1,3,19,2,4,113.8,1,0,0,1,0,0,21,0,0,5,9,3,11.666666666666666,0,0,5,9,4,11.75,0,8.9,1.4,3.51,Graduate,0,0.0
1,17,1,8014,0,1,119.0,1,34,34,0,0,112.4,1,0,0,1,0,0,26,0,4,7,15,7,11.571428571428571,0,2,6,14,2,11.0,0,7.6,2.6,0.32,Dropout,1,0.0
